ZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT
Besucher/innen,Städtische Galerie im Lenbachhaus,2007,200711,9003,11586,"-33,49","-22,29",13984
Besucher/innen,Städtische Galerie im Lenbachhaus,2007,200710,13537,19710,"50,16","-31,32",14200
Besucher/innen,Städtische Galerie im Lenbachhaus,2007,200709,9015,9456,-22,"-4,66",14714
Besucher/innen,Städtische Galerie im Lenbachhaus,2007,200708,11557,13988,"-27,25","-17,38",14751
Besucher/innen,Städtische Galerie im Lenbachhaus,2007,200707,15885,9598,"-12,86","65,5",14953
Besucher/innen,Städtische Galerie im Lenbachhaus,2007,200706,18230,8013,-23,"127,51",14430
Besucher/innen,Städtische Galerie im Lenbachhaus,2007,200705,23674,12505,"35,91","89,32",13578
Besucher/innen,Städtische Galerie im Lenbachhaus,2007,200704,17419,13288,"23,09","31,09",12647
Besucher/innen,Städtische Galerie im Lenbachhaus,2007,200703,14151,10582,"28,6","33,73",12303
Besucher/innen,Städtische Galerie im Lenbachhaus,2007,200702,11004,8047,"-15,46","36,75",12006
Besucher/innen,Städtische Galerie im Lenbachhaus,2007,200701,13016,45939,"14,96","-71,67",11759
Besucher/innen,Städtische Galerie im Lenbachhaus,2006,200612,11322,86169,"-2,28","-86,86",14503
Besucher/innen,Städtische Galerie im Lenbachhaus,2006,200611,11586,80157,"-41,22","-85,55",20740
Besucher/innen,Städtische Galerie im Lenbachhaus,2006,200610,19710,70710,"108,44","-72,13",26454
Besucher/innen,Städtische Galerie im Lenbachhaus,2006,200609,9456,31166,"-32,4","-69,66",30704
Besucher/innen,Städtische Galerie im Lenbachhaus,2006,200608,13988,29514,"45,74","-52,61",32514
Besucher/innen,Städtische Galerie im Lenbachhaus,2006,200607,9598,24011,"19,78","-60,03",33807
Besucher/innen,Städtische Galerie im Lenbachhaus,2006,200606,8013,18035,"-35,92","-55,57",35008
Besucher/innen,Städtische Galerie im Lenbachhaus,2006,200605,12505,11818,"-5,89","5,81",35844
Besucher/innen,Städtische Galerie im Lenbachhaus,2006,200604,13288,11486,"25,57","15,69",35786
Besucher/innen,Städtische Galerie im Lenbachhaus,2006,200603,10582,14434,"31,5","-26,69",35636
Besucher/innen,Städtische Galerie im Lenbachhaus,2006,200602,8047,11354,"-82,48","-29,13",35957
Besucher/innen,Städtische Galerie im Lenbachhaus,2006,200601,45939,10261,"-46,69","347,7",36233
Besucher/innen,Städtische Galerie im Lenbachhaus,2005,200512,86169,8255,"7,5","943,84",33260
Besucher/innen,Städtische Galerie im Lenbachhaus,2005,200511,80157,9515,"13,36","742,43",26767
Besucher/innen,Städtische Galerie im Lenbachhaus,2005,200510,70710,13739,"126,88","414,67",20880
Besucher/innen,Städtische Galerie im Lenbachhaus,2005,200509,31166,9902,"5,6","214,74",16132
Besucher/innen,Städtische Galerie im Lenbachhaus,2005,200508,29514,12782,"22,92","130,9",14360
Besucher/innen,Städtische Galerie im Lenbachhaus,2005,200507,24011,24852,"33,14","-3,38",12966
Besucher/innen,Städtische Galerie im Lenbachhaus,2005,200506,18035,36675,"52,61","-50,82",13036
Besucher/innen,Städtische Galerie im Lenbachhaus,2005,200505,11818,45836,"2,89","-74,22",14589
Besucher/innen,Städtische Galerie im Lenbachhaus,2005,200504,11486,46871,"-20,42","-75,49",17424
Besucher/innen,Städtische Galerie im Lenbachhaus,2005,200503,14434,36166,"27,13","-60,09",20373
Besucher/innen,Städtische Galerie im Lenbachhaus,2005,200502,11354,14626,"10,65","-22,37",22184
Besucher/innen,Städtische Galerie im Lenbachhaus,2005,200501,10261,10430,"24,3","-1,62",22457
Besucher/innen,Städtische Galerie im Lenbachhaus,2004,200412,8255,10040,"-13,24","-17,78",22471
Besucher/innen,Städtische Galerie im Lenbachhaus,2004,200411,9515,13172,"-30,74","-27,76",22620
Besucher/innen,Städtische Galerie im Lenbachhaus,2004,200410,13739,15768,"38,75","-12,87",22924
Besucher/innen,Städtische Galerie im Lenbachhaus,2004,200409,9902,10778,"-22,53","-8,13",23093
Besucher/innen,Städtische Galerie im Lenbachhaus,2004,200408,12782,11274,"-48,57","13,38",23166
Besucher/innen,Städtische Galerie im Lenbachhaus,2004,200407,24852,13549,"-32,24","83,42",23041
Besucher/innen,Städtische Galerie im Lenbachhaus,2004,200406,36675,10113,"-19,99","262,65",22099
Besucher/innen,Städtische Galerie im Lenbachhaus,2004,200405,45836,15671,"-2,21","192,49",19885
Besucher/innen,Städtische Galerie im Lenbachhaus,2004,200404,46871,19924,"29,6","135,25",17372
Besucher/innen,Städtische Galerie im Lenbachhaus,2004,200403,36166,21641,"147,27","67,12",15126
Besucher/innen,Städtische Galerie im Lenbachhaus,2004,200402,14626,15793,"40,23","-7,39",13916
Besucher/innen,Städtische Galerie im Lenbachhaus,2004,200401,10430,10146,"3,88","2,8",14013
Besucher/innen,Städtische Galerie im Lenbachhaus,2003,200312,10040,9734,"-23,78","3,14",13989
Besucher/innen,Städtische Galerie im Lenbachhaus,2003,200311,13172,11026,"-16,46","19,46",13964
Besucher/innen,Städtische Galerie im Lenbachhaus,2003,200310,15768,16859,"46,3","-6,47",13785
Besucher/innen,Städtische Galerie im Lenbachhaus,2003,200309,10778,10350,"-4,4","4,14",13876
Besucher/innen,Städtische Galerie im Lenbachhaus,2003,200308,11274,15895,"-16,79","-29,07",13840
Besucher/innen,Städtische Galerie im Lenbachhaus,2003,200307,13549,17821,"33,98","-23,97",14225
Besucher/innen,Städtische Galerie im Lenbachhaus,2003,200306,10113,14059,"-35,47","-28,07",14581
Besucher/innen,Städtische Galerie im Lenbachhaus,2003,200305,15671,18512,"-21,35","-15,35",14910
Besucher/innen,Städtische Galerie im Lenbachhaus,2003,200304,19924,16895,"-7,93","17,93",15147
Besucher/innen,Städtische Galerie im Lenbachhaus,2003,200303,21641,20186,"37,03","7,21",14894
Besucher/innen,Städtische Galerie im Lenbachhaus,2003,200302,15793,20032,"55,66","-21,16",14773
Besucher/innen,Städtische Galerie im Lenbachhaus,2003,200301,10146,17210,"4,23","-41,05",15126
Besucher/innen,Städtische Galerie im Lenbachhaus,2002,200212,9734,12483,"-11,72","-22,02",15715
Besucher/innen,Städtische Galerie im Lenbachhaus,2002,200211,11026,16763,"-34,6","-34,22",15944
Besucher/innen,Städtische Galerie im Lenbachhaus,2002,200210,16859,22001,"62,89","-23,37",16422
Besucher/innen,Städtische Galerie im Lenbachhaus,2002,200209,10350,18231,"-34,89","-43,23",16851
Besucher/innen,Städtische Galerie im Lenbachhaus,2002,200208,15895,12854,"-10,81","23,66",17507
Besucher/innen,Städtische Galerie im Lenbachhaus,2002,200207,17821,15394,"26,76","15,77",17254
Besucher/innen,Städtische Galerie im Lenbachhaus,2002,200206,14059,14824,"-24,05","-5,16",17052
Besucher/innen,Städtische Galerie im Lenbachhaus,2002,200205,18512,16457,"9,57","12,49",17115
Besucher/innen,Städtische Galerie im Lenbachhaus,2002,200204,16895,19290,"-16,3","-12,42",16944
Besucher/innen,Städtische Galerie im Lenbachhaus,2002,200203,20186,21122,"0,77","-4,43",17144
Besucher/innen,Städtische Galerie im Lenbachhaus,2002,200202,20032,18271,"16,4","9,64",17222
Besucher/innen,Städtische Galerie im Lenbachhaus,2002,200201,17210,15545,"37,87","10,71",17075
Besucher/innen,Städtische Galerie im Lenbachhaus,2001,200112,12483,13412,"-25,53","-6,93",16936
Besucher/innen,Städtische Galerie im Lenbachhaus,2001,200111,16763,14790,"-23,81","13,34",17014
Besucher/innen,Städtische Galerie im Lenbachhaus,2001,200110,22001,28407,"20,68","-22,55",16849
Besucher/innen,Städtische Galerie im Lenbachhaus,2001,200109,18231,12239,"41,83","48,96",17383
Besucher/innen,Städtische Galerie im Lenbachhaus,2001,200108,12854,13161,"-16,5","-2,33",16884
Besucher/innen,Städtische Galerie im Lenbachhaus,2001,200107,15394,18039,"3,85","-14,66",16909
Besucher/innen,Städtische Galerie im Lenbachhaus,2001,200106,14824,12661,"-9,92","17,08",17130
Besucher/innen,Städtische Galerie im Lenbachhaus,2001,200105,16457,14070,"-14,69","16,97",16950
Besucher/innen,Städtische Galerie im Lenbachhaus,2001,200104,19290,16879,"-8,67","14,28",16751
Besucher/innen,Städtische Galerie im Lenbachhaus,2001,200103,21122,19288,"15,6","9,51",16550
Besucher/innen,Städtische Galerie im Lenbachhaus,2001,200102,18271,13433,"17,54","36,02",16397
Besucher/innen,Städtische Galerie im Lenbachhaus,2001,200101,15545,12687,"15,9","22,53",15994
Besucher/innen,Städtische Galerie im Lenbachhaus,2000,200012,13412,,"-9,32",,15756
Besucher/innen,Städtische Galerie im Lenbachhaus,2000,200011,14790,,"-47,94",,15969
Besucher/innen,Städtische Galerie im Lenbachhaus,2000,200010,28407,,"132,1",,16086
Besucher/innen,Städtische Galerie im Lenbachhaus,2000,200009,12239,,"-7,01",,14717
Besucher/innen,Städtische Galerie im Lenbachhaus,2000,200008,13161,,"-27,04",,15027
Besucher/innen,Städtische Galerie im Lenbachhaus,2000,200007,18039,,"42,48",,15294
Besucher/innen,Städtische Galerie im Lenbachhaus,2000,200006,12661,,"-10,01",,14836
Besucher/innen,Städtische Galerie im Lenbachhaus,2000,200005,14070,,"-16,64",,15271
Besucher/innen,Städtische Galerie im Lenbachhaus,2000,200004,16879,,"-12,49",,15572
Besucher/innen,Städtische Galerie im Lenbachhaus,2000,200003,19288,,"43,59",,15136
Besucher/innen,Städtische Galerie im Lenbachhaus,2000,200002,13433,,"5,88",,13060
Besucher/innen,Städtische Galerie im Lenbachhaus,2000,200001,12687,,,,12687
